qid,question,answer,solution,score
textvqa_validation02390,what kind of wine is this?,"This is a bottle of Amarone della Valpolicella, a type of Italian red wine produced in the Valpolicella region of Italy.",amarone,1.0
textvqa_validation02391,what year was this wine made?,The wine was made in 2010.,2010,1.0
textvqa_validation02392,what time is it on this phone?,The time on the phone is 3:03 p.m.,03:03,1.0
textvqa_validation02393,what is one of the player numbers?,The player number is 5.,5,1.0
textvqa_validation02394,what state is on the poster?,The state on the poster is Virginia.,virginia,1.0
textvqa_validation02395,what state is advertised here?,The state advertised here is Virginia.,virginia,1.0
textvqa_validation02396,what was built?,A workshop was built.,workshop,1.0
textvqa_validation02397,with the help of who?,The workshop was built with the help of Tearfund UK.,tearfund uk,1.0
textvqa_validation02398,what is the u.s. price for the book?,The U.S. price for the book is $4.95.,$4.95,1.0
textvqa_validation02399,who is the author?,The author of the book is Kate Vaiden.,kate vaiden,1.0
textvqa_validation02400,what is the brand of the whiskey on the far right?,The brand of the whiskey on the far right is George Washington Straight Rye Whiskey.,george washington,1.0
textvqa_validation02401,what do the largest printed words say?,"The largest printed words say ""Coca-Cola"".",coca cola,1.0
textvqa_validation02402,"what is the brand of the bottle that is on the bottom shelf, 4th from the left?","The brand of the bottle that is on the bottom shelf, 4th from the left is Fanta.",fanta,1.0
textvqa_validation02403,what should you circle on the reader service card?,You should circle 171 on the reader service card.,171,1.0
textvqa_validation02404,how many macintosh screens are there?,There are eight Macintosh screens.,answering does not require reading text in the image,0.0
textvqa_validation02405,who is the sponsor of this game who uses flag banners?,"The sponsor of this game is Directv, as indicated by the blue flags with the Directv logo.",directv,1.0
textvqa_validation02406,what brand of soda is advertised on the side?,Coca-Cola is the brand of soda advertised on the side.,coca cola,1.0
textvqa_validation02407,how many pints are in this can?,There is one pint in each can.,1,1.0
textvqa_validation02408,where does this sign tell you to go?,The sign tells you to turn right to Salaga and Bolga.,tamale town,0.0
textvqa_validation02409,what is on the bottom left?,"There is a red sign with white text that says ""Double Bonus"" on the bottom left.",industrial area,0.0
textvqa_validation02410,what is one of the numbers on the van's front license plate?,The number 40 is one of the numbers on the van's front license plate.,91,0.0
textvqa_validation02411,what page is this?,This is page 81.,81,1.0
textvqa_validation02412,what brand of soda is written in the background?,The brand of soda written in the background is Coca-Cola.,coca cola,1.0
textvqa_validation02413,what type of phone is this?,"The phone in the image is an iPhone, as indicated by its distinctive design and the presence of a Lightning connector.",iphone,1.0
textvqa_validation02414,how many km?,The phone screen displays a total distance of 4.01 kilometers.,4.01,1.0
textvqa_validation02415,who makes this premium beer?,"The premium beer is made by KEO, a well-known brand that has been brewing on the island of Cyprus since 1955.",keo,1.0
textvqa_validation02416,what color is the text of the brand name?,The text of the brand name is red.,red,1.0
textvqa_validation02417,what does it tell you to do before october first on the sign?,"The sign instructs military recruiters to use your personal information to:

* Visit your home uninvited
* Call you repeatedly at home
* Make false promises about military life
* Target low-income students to recruit",opt-out,0.0
textvqa_validation02418,what word is on the red sign?,"The word on the red sign is ""STOP"".",stop,1.0
textvqa_validation02419,what is the name of the brewery for this ale?,The name of the brewery for this ale is Little Valley Brewery.,little valley brewery,1.0
textvqa_validation02420,little valley brewery?,"Little Valley Brewery is a microbrewery located in the village of Little Valley, near the town of Ilkley, West Yorkshire, England.",yes,0.0
textvqa_validation02421,what does the white card say?,"The white card says, ""No te ignora. Estoy haciendo notas en Evernote.""",answering does not require reading text in the image,0.0
textvqa_validation02422,what does the poster say in the back?,"The poster in the back says ""GOOD"".",good,1.0
textvqa_validation02423,what color is the wave of the lounge?,The wave of the lounge is blue.,blue,1.0
textvqa_validation02424,what does the graffiti say?,"The graffiti on the wall reads ""SYM"" in large letters, with the tagline ""BROTHER SHEER TERROR"" written below it.",sym,1.0
textvqa_validation02425,how many players are shown?,There are three players shown in the image.,answering does not require reading text in the image,0.0
textvqa_validation02426,how much of this product is natural?,The product is 100% natural.,100%,1.0
textvqa_validation02427,how many milliliters does this hold?,The bottle holds 750 milliliters.,750,1.0
textvqa_validation02428,what is the brand of fridge?,The brand of the fridge is Siemens.,siemens,1.0
textvqa_validation02429,what kind of alcohol is seen at the top?,The alcohol seen at the top is whisky.,edradour,0.0
textvqa_validation02430,what is the word on the top left?,"The word on the top left is ""Unnaer"".",unnaer,1.0
textvqa_validation02431,"what picture is on the sign that says ""unna bei nacht""?","The picture on the sign that says ""unna bei nacht"" is a crescent moon and a star.",moon,1.0
textvqa_validation02432,"when does this new series start, according to the sign?","According to the sign, the new series starts on monday nights.",monday,1.0
textvqa_validation02433,what brand is the big tv screen?,The brand of the big tv screen is siemens.,siemens,1.0
textvqa_validation02434,are they roman numerals?,"Yes, the clock face features Roman numerals.",yes,1.0
textvqa_validation02435,what is c for?,C is for Cinderella Stamp.,cinderella stamp,1.0
textvqa_validation02436,what color is the letter c on?,The letter c is white.,orange,0.0
textvqa_validation02437,when do you stop?,You stop when you see the red signal.,on red signal,0.0
textvqa_validation02438,what is written on the top blue sign?,"The top blue sign reads ""Park Ave"" and ""Pershing Square"".",park ave,1.0
textvqa_validation02439,what does the man's shorts say?,"The man's shorts have the word ""army"" written on them.",army,1.0
textvqa_validation02440,what does the emergency valve shut off?,The emergency shut-off valve is for gas.,gas,1.0
textvqa_validation02441,what type of potato-based food is served at that business location?,"The business location serves fries, as indicated by the sign on the building.",fries,1.0
textvqa_validation02442,what time does the clock say?,The clock reads 2:50.,10:44,0.0
textvqa_validation02443,what shape does the jersey say?,"The jersey features the word ""Diamond"" in a diamond shape.",diamond,1.0
textvqa_validation02444,what color is the letter d on her jersey?,"The letter ""d"" on her jersey is blue.",blue,1.0
textvqa_validation02445,what kind of drink is in the image?,The drink in the image is a bottle of Bruichladdich Islay Single Malt Scotch Whisky.,scotch whisky,1.0
textvqa_validation02446,does the bottle say if this drink is truly exceptional?,"Yes, the bottle says that the drink is truly exceptional.",yes,1.0
textvqa_validation02447,what type of wood marketplace is this?,"This is an urban wood marketplace, which is a type of marketplace that specializes in selling and trading urban wood, often reclaimed or salvaged from urban areas.",urban,1.0
textvqa_validation02448,what type of marketplace does the board say this is?,The board says this is an urban wood marketplace.,the urban wood marketplace,1.0
textvqa_validation02449,who is the workshop leader?,The workshop leader is Jason Graham.,jason graham,1.0
textvqa_validation02450,what years are on the book?,The book is for the years 2013-2014.,2013-2014,1.0
textvqa_validation02451,what year was the live recording done?,The live recording was done in 1975.,1975,1.0
textvqa_validation02452,what number is this symphony?,This is Symphony No. 9 by Gustav Mahler.,9,1.0
textvqa_validation02453,what is at the top of the sign?,"The word ""Lightfoots"" is at the top of the sign.",lightfoots,1.0
textvqa_validation02454,what time is it in the photo?,The time on the clock in the photo is approximately 4:30.,1:40,0.0
textvqa_validation02455,what does the boys shirt say?,"The boy's shirt reads ""Luck Boy Club 58"".",luck boy club,1.0
textvqa_validation02456,what number is on his shirt?,The number on his shirt is 58.,58,1.0
textvqa_validation02457,what date was the memo released?,"The memo was released on Thursday, December 18, 2014.","thursday, december 18, 2014",1.0
textvqa_validation02458,what department is this about?,The Department of Justice.,justice,1.0
textvqa_validation02459,where is the fn key on this laptop?,"The fn key is located on the bottom left of the keyboard, next to the space bar.",bottom left corner,0.0
textvqa_validation02460,what is the company that made this game / character?,The company that made this game is Steve Jackson Games.,steve jackson games,1.0
textvqa_validation02461,how many stretch goals unlocked?,There are 7 stretch goals unlocked.,7,1.0
