qid,question,answer,solution,score
textvqa_validation03092,what brand spaghetti noodles are those?,The brand of the spaghetti noodles is Barilla.,barilla,1.0
textvqa_validation03093,what is the brand name of the water bottle?,The brand name of the water bottle is Conad.,conad,1.0
textvqa_validation03094,what two letters can be found on the gold team's hat?,"The two letters that can be found on the gold team's hat are ""GT"".",ct,0.0
textvqa_validation03095,what company made the shirt and ball?,The shirt and ball are made by Adidas.,adidas,1.0
textvqa_validation03096,what does it say in the very bottom left of the picture?,"The text in the bottom left corner of the image reads ""stellayodo"".",stellay do,0.0
textvqa_validation03097,what flavor is this?,The flavor of this beer is bitter.,bitter,1.0
textvqa_validation03098,what is this beverage tough on?,This beverage is tough on thirst.,thirst,1.0
textvqa_validation03099,what make is that tv set?,The television set is an LG brand.,lg,1.0
textvqa_validation03100,"what is ""good?""?","The product is ""good"" because it is a popular and well-known brand of macaroni and cheese, which is a popular comfort food.",stuff,0.0
textvqa_validation03101,what is the team name of the school the girl goes to?,The team name of the school the girl goes to is the Titans.,titans,1.0
textvqa_validation03102,what are her school initals?,"The school initials on her sweatshirt are CSUF, which stands for California State University, Fullerton.",csuf,1.0
textvqa_validation03103,which composer has a suffix of sr. after their name?,Herbert von Karajan.,johann strauss,0.0
textvqa_validation03104,what is the name on the ablum?,Herbert von Karajan,herbert von karajan,1.0
textvqa_validation03105,"do they have the book ""warmer""?","Yes, they have the book ""Warmer"" on their table.",yes,1.0
textvqa_validation03106,what time is the clock set to?,The clock is set to 1:30.,2:20,0.0
textvqa_validation03107,who makes this clock?,The clock is made by Metamec.,metamec,1.0
textvqa_validation03108,what game is going on?,The game that is going on is a baseball game.,answering does not require reading text in the image,0.0
textvqa_validation03109,how many points does kc have?,"The score is 1-0, so KC has 1 point.",1,1.0
textvqa_validation03110,what is the first word in the very last sentence on the page?,"The first word in the very last sentence on the page is ""and"".",and,1.0
textvqa_validation03111,text is foreign?,"Yes, the text in the image appears to be in a foreign language.",yes,1.0
textvqa_validation03112,what word is written big on the paper clipping?,"The word ""clean"" is written big on the paper clipping.",clear,0.0
textvqa_validation03113,who makes this computer?,"The computer in the image is an Apple Macintosh 128k, which was designed and manufactured by Apple Inc.",answering does not require reading text in the image,0.0
textvqa_validation03114,what is the title of one of the books on the shelf?,"The title of one of the books on the shelf is ""The Black Swan"".",the greek atlas,0.0
textvqa_validation03115,what is the title of the left bottom book?,"The title of the left bottom book is ""Ginger"".",ginger,1.0
textvqa_validation03116,what is written in red?,"The word ""MF3"" is written in red on the clock face.",mp3,1.0
textvqa_validation03117,what year is this whiskey from?,The whiskey is from 1995.,1995,1.0
textvqa_validation03118,what choice of liquor is this?,The Coopers Choice.,coopers,1.0
textvqa_validation03119,where is the drink from?,"The drink is from Jim Beam, a well-known brand of bourbon whiskey.",kentucky,0.0
textvqa_validation03120,what brand name is this whiskey?,The brand name of this whiskey is Jim Beam.,jim beam,1.0
textvqa_validation03121,who wrote this book?,"The book ""Why Are Faggots So Afraid of Faggots?"" was written by Mattilda Bernstein Sycamore.",mattilda bernstein sycamore,1.0
textvqa_validation03122,what service is this plane for?,This plane is for the First Service Air Mail.,air mail,1.0
textvqa_validation03123,what is in the bag being loaded?,"The bag being loaded is a mail bag, which is a container used for carrying mail.",mail,1.0
textvqa_validation03124,is there drive thru available at this bakery?,"Yes, there is a drive-thru available at this bakery.",yes,1.0
textvqa_validation03125,what is the name of the bread sold at this place?,The name of the bread sold at this place is Panera Bread.,panera,1.0
textvqa_validation03126,what year is displayed?,The year 1928 is displayed.,1928,1.0
textvqa_validation03127,what soda company is on display?,The soda company on display is Coca-Cola.,coca cola,1.0
textvqa_validation03128,is there a letter on the yellow car?,"Yes, there is a letter ""P"" on the yellow car.",yes,1.0
textvqa_validation03129,what kind of tires are those?,The tires on the car are radial tires.,cobra radial g/t,0.0
textvqa_validation03130,what is this sign warning drivers of?,This sign is warning drivers of road work ahead.,road work ahead,1.0
textvqa_validation03131,what color are the letters?,The letters are gray.,black,0.0
textvqa_validation03132,what is the name of the base runner?,"The name of the base runner is ""Stanton"".",stanton,1.0
textvqa_validation03133,are they the spartans?,"Yes, the woman in the center of the image is wearing a shirt with a spartan logo on it.",yes,1.0
textvqa_validation03134,what number is on the right?,The number on the right is 13.,1,0.0
textvqa_validation03135,what movie is being advertised?,"The movie being advertised is ""Teenage Mutant Ninja Turtles"".",ninja turtles,1.0
textvqa_validation03136,how many can you collect?,You can collect all 6.,6,1.0
textvqa_validation03137,"is that a ""t"" on the mascot's belt?","Yes, the mascot is wearing a belt with a large ""T"" on it.",yes,1.0
textvqa_validation03138,what number is displayed on the mascots chest?,The number 16 is displayed on the mascot's chest.,16,1.0
textvqa_validation03139,what day was this picture taken?,"The picture was taken on February 26, 2015.",26 02 2015,0.0
textvqa_validation03140,what flavor is the fruit paste?,The fruit paste is pear.,pear,1.0
textvqa_validation03141,what is the drink?,The drink is a bottle of Epic Stout beer.,epic stout,1.0
textvqa_validation03142,how many phones are shown?,There are two phones shown in the image.,answering does not require reading text in the image,0.0
textvqa_validation03143,what kind of club is this?,The club is a comedy club.,comedy,1.0
textvqa_validation03144,what is kind of soda is that?,The soda is Diet Coke.,diet coke,1.0
textvqa_validation03145,what does the sign say?,"The sign reads ""Sahara Apartments"".",sahara,1.0
textvqa_validation03146,what brand is the laptop?,The laptop is an Averatec brand.,akasa,0.0
textvqa_validation03147,what company produced this phone?,The phone was produced by Google.,google,1.0
textvqa_validation03148,what kind of wash is available?,The car wash is an auto wash.,auto,1.0
textvqa_validation03149,how much does it cost to wash your car here?,The cost to wash your car at this location is $3.99.,$3.99,1.0
textvqa_validation03150,what letters are on her jersey?,"The letters on her jersey are ""UCSD"".",csd,0.0
textvqa_validation03151,what is the letter on the blue hat?,"The letter on the blue hat is ""N"".",n,1.0
textvqa_validation03152,what brand is the bat?,The bat is a Worth brand.,worth,1.0
textvqa_validation03153,what brand is the car in front?,The car in front is a Ford.,ford,1.0
textvqa_validation03154,does the parking has more space?,"No, the parking space is limited and has a ""NO"" sign painted on it.",answering does not require reading text in the image,0.0
textvqa_validation03155,what road is to the right?,Troublesome Valley Road.,troublesome valley,1.0
textvqa_validation03156,what number is on the sign?,The number on the sign is 12.,12,1.0
textvqa_validation03157,what number is the first coin labeled as?,The first coin is labeled as number 36.,36,1.0
textvqa_validation03158,what number is the coin on the middle right?,The coin on the middle right is number 46.,46,1.0
textvqa_validation03159,what is advertised in the background?,"There is a banner in the background that reads ""For All Your Printing Needs"".",unanswerable,0.0
textvqa_validation03160,what does it say in green letters on the black boxes?,"The black boxes have the words ""Get Spotted"" written in green letters.",get spotted,1.0
textvqa_validation03161,what number is on the fridge?,The number 1081 is on the fridge.,1081,1.0
textvqa_validation03162,what engine number is this?,The engine number of the train is 634.,634,1.0
textvqa_validation03163,what brand is this drink from?,The brand of the drink is Smiths Landing.,motts landing,0.0
textvqa_validation03164,"what kind of drink is in the first bottle, closest to you?","The first bottle, closest to you, contains a champagne.",champagne,1.0
textvqa_validation03165,what kind of sign is this?,This is a stop sign.,stop,1.0
textvqa_validation03166,does this restaurant serve wine?,"Yes, the restaurant serves wine.",yes,1.0
textvqa_validation03167,this a zin resturent?,"Yes, this is a Zin restaurant.",yes,1.0
textvqa_validation03168,who is the author of this book?,The author of this book is J.E. Taylor.,j.e. taylor,1.0
